Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,BuildingArea,CouncilArea,Regionname,Propertycount,StreetType,WeekdaySale,Weekend,MonthSale,AgeBuilding,MeanRoomsArea
Altona,3,h,S,Greg,2016-08-28,13.8,3018,3,1,2,126.0,Hobsons Bay,Western Metropolitan,5301,Pde,6,1,8,46,18.0
Altona,4,h,S,Sweeney,2016-08-28,13.8,3018,4,2,3,126.0,Hobsons Bay,Western Metropolitan,5301,Ct,6,1,8,46,12.6
Altona,2,h,SP,other,2016-07-30,13.8,3018,2,1,1,91.0,Hobsons Bay,Western Metropolitan,5301,St,5,1,7,20,18.2
Altona North,5,h,S,other,2016-09-03,11.1,3025,5,3,6,251.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,9,51,19.307692307692307
Altona North,3,h,S,Jas,2016-09-03,11.1,3025,3,1,2,117.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,9,46,16.714285714285715
Altona North,3,h,SP,Jas,2017-03-04,11.1,3025,3,1,3,126.0,Hobsons Bay,Western Metropolitan,5132,Gr,5,1,3,47,18.0
Altona North,2,t,S,hockingstuart,2017-03-04,11.1,3025,2,1,1,77.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,3,8,15.4
Altona North,3,h,S,Sweeney,2017-03-04,11.1,3025,3,1,3,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,3,47,18.0
Altona North,3,h,S,other,2016-06-04,11.1,3025,3,1,2,167.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,6,49,23.857142857142858
Altona North,3,h,S,Sweeney,2016-06-04,11.1,3025,3,1,3,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,6,46,18.0
Altona North,3,h,VB,Greg,2016-08-06,11.1,3025,3,2,1,130.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,8,4,16.25
Altona North,3,h,S,Williams,2016-05-07,11.1,3025,3,1,1,118.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,5,46,16.857142857142858
Altona North,3,h,PI,Village,2016-11-07,11.1,3025,3,1,3,116.0,Hobsons Bay,Western Metropolitan,5132,St,0,0,11,56,16.571428571428573
Altona North,4,h,SP,Jas,2016-10-08,11.1,3025,3,1,4,169.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,10,51,21.125
Altona North,3,h,VB,Jas,2016-12-10,11.1,3025,3,1,3,126.0,Hobsons Bay,Western Metropolitan,5132,Gr,5,1,12,46,18.0
Altona North,2,t,S,Williams,2017-03-11,11.1,3025,2,1,1,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,3,52,25.2
Altona North,4,h,SP,Williams,2016-06-12,11.1,3025,4,1,4,126.0,Hobsons Bay,Western Metropolitan,5132,St,6,1,6,46,14.0
Altona North,3,h,S,hockingstuart,2016-05-14,11.1,3025,3,2,2,109.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,5,4,13.625
Altona North,3,h,S,Greg,2016-10-15,11.1,3025,3,1,2,97.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,10,56,13.857142857142858
Altona North,4,h,SP,other,2016-10-15,11.1,3025,4,1,4,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,10,46,14.0
Altona North,3,h,S,Sweeney,2016-11-19,11.1,3025,3,1,3,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,11,46,18.0
Altona North,3,h,SP,hockingstuart,2016-11-19,11.1,3025,3,1,3,603.0,Hobsons Bay,Western Metropolitan,5132,Ct,5,1,11,46,86.14285714285714
Altona North,3,h,S,Greg,2016-05-22,11.1,3025,3,1,2,126.0,Hobsons Bay,Western Metropolitan,5132,Rd,6,1,5,46,18.0
Altona North,4,h,SP,other,2016-05-22,11.1,3025,4,2,4,170.0,Hobsons Bay,Western Metropolitan,5132,Rd,6,1,5,8,17.0
Altona North,3,h,SP,other,2016-08-22,11.1,3025,5,2,2,100.0,Hobsons Bay,Western Metropolitan,5132,Rd,0,0,8,6,10.0
Altona North,3,h,S,Jas,2016-08-22,11.1,3025,3,1,1,157.0,Hobsons Bay,Western Metropolitan,5132,St,0,0,8,56,22.428571428571427
Altona North,3,h,S,hockingstuart,2016-08-22,11.1,3025,3,2,1,160.0,Hobsons Bay,Western Metropolitan,5132,St,0,0,8,66,20.0
Altona North,3,h,S,Sweeney,2016-08-22,11.1,3025,3,1,4,126.0,Hobsons Bay,Western Metropolitan,5132,St,0,0,8,8,18.0
Altona North,3,h,S,Village,2016-04-23,11.1,3025,3,1,2,126.0,Hobsons Bay,Western Metropolitan,5132,Rd,5,1,4,46,18.0
Altona North,2,h,S,RT,2016-09-24,11.1,3025,2,1,2,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,9,46,25.2
Altona North,3,h,S,hockingstuart,2017-02-25,11.1,3025,3,2,3,130.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,2,57,16.25
Altona North,4,h,S,Greg,2017-02-25,11.1,3025,4,1,2,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,2,47,14.0
Altona North,4,h,S,other,2016-06-27,11.1,3025,4,1,3,126.0,Hobsons Bay,Western Metropolitan,5132,Rd,0,0,6,46,14.0
Altona North,4,t,S,RT,2016-06-27,11.1,3025,4,3,1,126.0,Hobsons Bay,Western Metropolitan,5132,St,0,0,6,46,11.454545454545455
Altona North,4,h,SP,RT,2016-11-27,11.1,3025,4,1,4,158.0,Hobsons Bay,Western Metropolitan,5132,St,6,1,11,56,17.555555555555557
Altona North,3,h,SP,other,2016-11-27,11.1,3025,3,1,1,126.0,Hobsons Bay,Western Metropolitan,5132,Rd,6,1,11,46,18.0
Altona North,3,h,PI,other,2016-05-28,11.1,3025,3,1,1,126.0,Hobsons Bay,Western Metropolitan,5132,St,5,1,5,46,18.0
Altona North,2,u,S,Jas,2016-08-28,11.1,3025,2,1,1,70.0,Hobsons Bay,Western Metropolitan,5132,Rd,6,1,8,46,14.0
Armadale,2,u,S,Jellis,2016-09-03,6.3,3143,2,1,1,76.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,9,52,15.2
Armadale,2,u,VB,Noel,2016-12-03,6.3,3143,2,1,0,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,12,46,25.2
Armadale,3,u,S,Marshall,2016-12-03,6.3,3143,3,2,2,100.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,12,18,12.5
Armadale,3,t,S,Jellis,2016-12-03,6.3,3143,3,2,2,105.0,Stonnington,Southern Metropolitan,4836,St,5,1,12,16,13.125
Armadale,3,h,S,Jellis,2016-12-03,6.3,3143,3,2,2,150.0,Stonnington,Southern Metropolitan,4836,St,5,1,12,127,18.75
Armadale,1,u,S,Biggin,2016-12-03,6.3,3143,1,1,0,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,12,46,42.0
Armadale,3,h,S,Hodges,2017-03-04,6.3,3143,3,1,1,116.0,Stonnington,Southern Metropolitan,4836,St,5,1,3,129,16.571428571428573
Armadale,2,u,S,hockingstuart,2017-03-04,6.3,3143,2,1,2,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,3,47,25.2
Armadale,3,t,SP,Jellis,2017-03-04,6.3,3143,3,2,2,165.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,3,22,20.625
Armadale,2,u,SP,hockingstuart,2017-03-04,6.3,3143,2,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,3,47,25.2
Armadale,3,h,S,Marshall,2017-03-04,6.3,3143,3,2,1,116.0,Stonnington,Southern Metropolitan,4836,St,5,1,3,107,14.5
Armadale,2,u,VB,Jellis,2016-06-04,6.3,3143,2,1,2,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,6,46,25.2
Armadale,2,u,S,Jellis,2016-06-04,6.3,3143,3,2,2,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,6,10,18.0
Armadale,4,h,VB,Jellis,2016-06-04,6.3,3143,4,2,2,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,6,82,12.6
Armadale,5,h,PI,Jellis,2016-05-07,6.3,3143,8,2,2,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,5,46,8.4
Armadale,3,u,PI,Marshall,2016-05-07,6.3,3143,3,2,1,14.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,5,46,1.75
Armadale,2,u,S,Jellis,2016-05-07,6.3,3143,2,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,5,46,25.2
Armadale,3,t,S,RT,2016-05-07,6.3,3143,2,2,2,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,5,46,18.0
Armadale,2,u,S,Marshall,2016-10-08,6.3,3143,3,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,10,56,21.0
Armadale,1,h,SP,Jellis,2016-10-08,6.3,3143,2,2,1,107.0,Stonnington,Southern Metropolitan,4836,St,5,1,10,116,21.4
Armadale,1,u,PI,hockingstuart,2016-09-10,6.3,3143,1,1,1,38.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,9,41,12.666666666666666
Armadale,1,u,PI,hockingstuart,2016-12-10,6.3,3143,1,1,1,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,12,46,42.0
Armadale,2,h,S,Marshall,2016-12-10,6.3,3143,2,2,2,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,12,46,21.0
Armadale,2,u,S,hockingstuart,2016-12-10,6.3,3143,2,1,1,73.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,12,46,14.6
Armadale,2,h,S,Marshall,2016-11-12,6.3,3143,2,1,0,96.0,Stonnington,Southern Metropolitan,4836,St,5,1,11,106,19.2
Armadale,4,h,S,Marshall,2016-11-12,6.3,3143,4,2,2,222.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,11,116,22.2
Armadale,1,u,S,Jellis,2016-05-14,6.3,3143,1,1,0,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,5,46,42.0
Armadale,3,h,PI,RT,2016-10-15,6.3,3143,3,2,2,121.0,Stonnington,Southern Metropolitan,4836,St,5,1,10,106,15.125
Armadale,4,h,PI,Jellis,2016-10-15,6.3,3143,4,1,2,163.0,Stonnington,Southern Metropolitan,4836,St,5,1,10,116,18.11111111111111
Armadale,1,u,S,Jellis,2016-04-16,6.3,3143,1,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,4,46,42.0
Armadale,6,h,S,Marshall,2016-09-17,6.3,3143,5,3,4,516.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,9,81,36.857142857142854
Armadale,2,h,S,RT,2016-09-17,6.3,3143,3,1,2,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,9,46,21.0
Armadale,3,h,S,Marshall,2016-09-17,6.3,3143,3,3,1,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,9,46,14.0
Armadale,3,h,S,hockingstuart,2017-03-18,6.3,3143,3,2,0,126.0,Stonnington,Southern Metropolitan,4836,Gr,5,1,3,47,15.75
Armadale,2,h,VB,Jellis,2017-03-18,6.3,3143,2,2,0,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,3,47,21.0
Armadale,1,u,SP,Jellis,2017-03-18,6.3,3143,1,1,1,53.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,3,47,17.666666666666668
Armadale,2,u,PI,Ray,2016-06-18,6.3,3143,2,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,6,50,25.2
Armadale,3,h,S,Marshall,2016-06-18,6.3,3143,3,2,1,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,6,46,15.75
Armadale,3,h,VB,Jellis,2016-06-18,6.3,3143,2,1,2,106.0,Stonnington,Southern Metropolitan,4836,St,5,1,6,116,17.666666666666668
Armadale,3,u,S,Gary,2016-06-18,6.3,3143,3,2,2,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,6,46,15.75
Armadale,2,u,SP,Greg,2016-11-19,6.3,3143,2,1,1,74.0,Stonnington,Southern Metropolitan,4836,St,5,1,11,47,14.8
Armadale,2,u,VB,Marshall,2016-11-19,6.3,3143,3,1,1,98.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,11,46,16.333333333333332
Armadale,3,h,S,Marshall,2016-05-22,6.3,3143,3,1,2,108.0,Stonnington,Southern Metropolitan,4836,Rd,6,1,5,116,15.428571428571429
Armadale,1,u,SP,Fletchers,2016-08-22,6.3,3143,1,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,0,0,8,46,42.0
Armadale,1,u,PI,hockingstuart,2016-09-24,6.3,3143,1,1,1,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,9,46,42.0
Armadale,2,u,S,Jellis,2017-02-25,6.3,3143,2,1,1,80.0,Stonnington,Southern Metropolitan,4836,St,5,1,2,47,16.0
Armadale,2,u,S,Jellis,2017-02-25,6.3,3143,2,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,2,64,25.2
Armadale,2,u,S,hockingstuart,2017-02-25,6.3,3143,2,1,1,88.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,2,47,17.6
Armadale,3,h,S,Marshall,2017-02-25,6.3,3143,3,1,2,80.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,2,97,11.428571428571429
Armadale,4,h,S,Jellis,2017-02-25,6.3,3143,4,3,2,126.0,Stonnington,Southern Metropolitan,4836,St,5,1,2,47,11.454545454545455
Armadale,2,u,S,hockingstuart,2016-06-27,6.3,3143,1,1,1,76.0,Stonnington,Southern Metropolitan,4836,Rd,0,0,6,46,19.0
Armadale,4,h,S,Jellis,2016-11-27,6.3,3143,4,1,2,251.0,Stonnington,Southern Metropolitan,4836,Rd,6,1,11,116,27.88888888888889
Armadale,4,h,VB,Kay,2016-11-27,6.3,3143,4,3,3,333.0,Stonnington,Southern Metropolitan,4836,Rd,6,1,11,16,30.272727272727273
Armadale,3,t,S,Jellis,2016-11-27,6.3,3143,3,1,2,3.0,Stonnington,Southern Metropolitan,4836,St,6,1,11,16,0.42857142857142855
Armadale,3,h,S,Marshall,2016-11-27,6.3,3143,3,2,2,285.0,Stonnington,Southern Metropolitan,4836,Rd,6,1,11,18,35.625
Armadale,4,h,PI,Marshall,2016-05-28,6.3,3143,4,3,4,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,5,46,11.454545454545455
Armadale,3,u,S,Jellis,2016-05-28,6.3,3143,2,1,1,91.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,5,76,15.166666666666666
Armadale,5,h,S,Marshall,2016-08-28,6.3,3143,5,2,2,126.0,Stonnington,Southern Metropolitan,4836,St,6,1,8,46,10.5
Armadale,2,u,S,Ray,2016-08-28,6.3,3143,3,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,6,1,8,46,21.0
Armadale,1,u,S,hockingstuart,2016-08-28,6.3,3143,1,1,1,53.0,Stonnington,Southern Metropolitan,4836,Rd,6,1,8,3,17.666666666666668
Armadale,2,u,SP,hockingstuart,2016-07-30,6.3,3143,2,0,0,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,7,46,31.5
Armadale,2,u,S,Ray,2016-07-30,6.3,3143,2,1,1,126.0,Stonnington,Southern Metropolitan,4836,Rd,5,1,7,36,25.2
Ascot Vale,2,u,S,Nelson,2016-09-03,5.9,3032,3,1,2,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,9,46,21.0
Ascot Vale,3,h,S,Nelson,2016-12-03,5.9,3032,3,1,2,108.0,Moonee Valley,Western Metropolitan,6567,St,5,1,12,96,15.428571428571429
Ascot Vale,2,u,SP,Brad,2016-12-03,5.9,3032,2,1,1,62.0,Moonee Valley,Western Metropolitan,6567,St,5,1,12,36,12.4
Ascot Vale,3,h,SP,Nelson,2017-03-04,5.9,3032,3,2,2,174.0,Moonee Valley,Western Metropolitan,6567,St,5,1,3,107,21.75
Ascot Vale,2,u,VB,Jellis,2017-03-04,5.9,3032,2,1,1,62.0,Moonee Valley,Western Metropolitan,6567,St,5,1,3,47,12.4
Ascot Vale,4,h,S,Brad,2017-03-04,5.9,3032,4,3,1,270.0,Moonee Valley,Western Metropolitan,6567,other,5,1,3,117,24.545454545454547
Ascot Vale,3,h,S,Woodards,2017-03-04,5.9,3032,3,1,2,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,3,79,18.0
Ascot Vale,3,h,SP,Nelson,2016-06-04,5.9,3032,3,2,2,128.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,6,116,16.0
Ascot Vale,2,h,PI,Nelson,2016-06-04,5.9,3032,2,1,1,77.0,Moonee Valley,Western Metropolitan,6567,St,5,1,6,126,15.4
Ascot Vale,6,h,PI,Brad,2016-06-04,5.9,3032,6,3,2,435.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,6,129,29.0
Ascot Vale,2,h,SP,other,2016-06-04,5.9,3032,2,1,1,92.0,Moonee Valley,Western Metropolitan,6567,St,5,1,6,96,18.4
Ascot Vale,2,h,S,Nelson,2016-08-06,5.9,3032,2,1,1,109.0,Moonee Valley,Western Metropolitan,6567,St,5,1,8,116,21.8
Ascot Vale,3,h,S,Nelson,2016-08-06,5.9,3032,3,1,1,168.0,Moonee Valley,Western Metropolitan,6567,St,5,1,8,116,24.0
Ascot Vale,3,h,S,Brad,2016-05-07,5.9,3032,3,1,2,125.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,5,112,17.857142857142858
Ascot Vale,2,h,S,Nelson,2016-05-07,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,5,46,25.2
Ascot Vale,2,h,PI,Nelson,2016-05-07,5.9,3032,2,1,1,79.0,Moonee Valley,Western Metropolitan,6567,St,5,1,5,126,15.8
Ascot Vale,2,h,SP,Raine,2016-05-07,5.9,3032,2,1,1,102.0,Moonee Valley,Western Metropolitan,6567,other,5,1,5,116,20.4
Ascot Vale,2,u,S,Brad,2016-11-07,5.9,3032,2,1,2,90.0,Moonee Valley,Western Metropolitan,6567,Rd,0,0,11,21,18.0
Ascot Vale,3,h,S,Nelson,2016-10-08,5.9,3032,4,1,2,148.0,Moonee Valley,Western Metropolitan,6567,St,5,1,10,56,18.5
Ascot Vale,2,h,S,Jellis,2016-10-08,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,10,46,25.2
Ascot Vale,3,h,S,Raine,2016-10-08,5.9,3032,3,1,0,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,10,46,18.0
Ascot Vale,2,h,PI,Nelson,2016-09-10,5.9,3032,2,1,1,87.0,Moonee Valley,Western Metropolitan,6567,St,5,1,9,116,17.4
Ascot Vale,3,h,S,other,2016-12-10,5.9,3032,3,2,2,126.0,Moonee Valley,Western Metropolitan,6567,Dr,5,1,12,5,15.75
Ascot Vale,4,h,SP,Raine,2016-12-10,5.9,3032,4,1,1,185.0,Moonee Valley,Western Metropolitan,6567,St,5,1,12,126,20.555555555555557
Ascot Vale,2,h,S,Nelson,2016-12-10,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,other,5,1,12,46,25.2
Ascot Vale,3,h,S,Nelson,2017-02-11,5.9,3032,3,1,1,131.0,Moonee Valley,Western Metropolitan,6567,other,5,1,2,117,18.714285714285715
Ascot Vale,2,h,S,Woodards,2017-03-11,5.9,3032,2,1,0,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,3,47,25.2
Ascot Vale,2,u,VB,Nelson,2016-11-12,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,11,6,25.2
Ascot Vale,3,h,S,Jellis,2016-11-12,5.9,3032,3,1,2,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,11,66,18.0
Ascot Vale,3,h,PI,Brad,2016-11-12,5.9,3032,3,2,2,120.0,Moonee Valley,Western Metropolitan,6567,St,5,1,11,61,15.0
Ascot Vale,3,h,S,Nelson,2016-11-12,5.9,3032,3,2,2,147.0,Moonee Valley,Western Metropolitan,6567,St,5,1,11,66,18.375
Ascot Vale,1,u,S,Alexkarbon,2016-11-12,5.9,3032,1,1,1,58.0,Moonee Valley,Western Metropolitan,6567,other,5,1,11,44,19.333333333333332
Ascot Vale,3,h,PI,Jellis,2016-08-13,5.9,3032,3,2,2,139.0,Moonee Valley,Western Metropolitan,6567,St,5,1,8,96,17.375
Ascot Vale,4,h,S,Nelson,2016-05-14,5.9,3032,3,2,2,232.0,Moonee Valley,Western Metropolitan,6567,St,5,1,5,38,25.77777777777778
Ascot Vale,3,h,S,Brad,2016-05-14,5.9,3032,3,1,1,117.0,Moonee Valley,Western Metropolitan,6567,St,5,1,5,106,16.714285714285715
Ascot Vale,4,h,VB,Nelson,2016-10-15,5.9,3032,4,2,5,195.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,10,96,19.5
Ascot Vale,3,h,S,Nelson,2016-10-15,5.9,3032,3,2,2,126.0,Moonee Valley,Western Metropolitan,6567,other,5,1,10,46,15.75
Ascot Vale,2,u,S,Biggin,2016-10-15,5.9,3032,2,1,1,62.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,10,38,12.4
Ascot Vale,4,h,S,Raine,2016-04-16,5.9,3032,4,3,2,204.0,Moonee Valley,Western Metropolitan,6567,Pde,5,1,4,126,18.545454545454547
Ascot Vale,6,h,S,Nelson,2016-04-16,5.9,3032,4,2,1,286.0,Moonee Valley,Western Metropolitan,6567,St,5,1,4,116,23.833333333333332
Ascot Vale,2,u,SP,Brad,2016-04-16,5.9,3032,2,1,1,104.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,4,21,20.8
Ascot Vale,3,h,S,Nelson,2016-04-16,5.9,3032,3,3,1,127.0,Moonee Valley,Western Metropolitan,6567,other,5,1,4,66,14.11111111111111
Ascot Vale,3,h,SP,Brad,2016-07-16,5.9,3032,3,1,1,110.0,Moonee Valley,Western Metropolitan,6567,St,5,1,7,96,15.714285714285714
Ascot Vale,3,h,SP,Brad,2016-09-17,5.9,3032,3,2,2,149.0,Moonee Valley,Western Metropolitan,6567,St,5,1,9,86,18.625
Ascot Vale,4,h,S,Raine,2016-09-17,5.9,3032,4,2,2,180.0,Moonee Valley,Western Metropolitan,6567,St,5,1,9,77,18.0
Ascot Vale,2,h,S,Brad,2017-03-18,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,other,5,1,3,47,25.2
Ascot Vale,3,h,S,Brad,2017-03-18,5.9,3032,3,1,3,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,3,47,18.0
Ascot Vale,5,h,S,Nelson,2017-03-18,5.9,3032,5,2,2,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,3,47,10.5
Ascot Vale,2,t,SP,Nelson,2017-03-18,5.9,3032,2,2,1,132.0,Moonee Valley,Western Metropolitan,6567,St,5,1,3,2,22.0
Ascot Vale,2,t,S,Brad,2016-06-18,5.9,3032,2,2,1,126.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,6,18,21.0
Ascot Vale,2,u,S,Alexkarbon,2016-06-18,5.9,3032,2,1,1,62.0,Moonee Valley,Western Metropolitan,6567,St,5,1,6,41,12.4
Ascot Vale,2,u,S,Jellis,2016-11-19,5.9,3032,2,2,1,126.0,Moonee Valley,Western Metropolitan,6567,St,5,1,11,46,21.0
Ascot Vale,3,h,S,Alexkarbon,2016-11-19,5.9,3032,3,1,2,110.0,Moonee Valley,Western Metropolitan,6567,St,5,1,11,96,15.714285714285714
Ascot Vale,3,t,S,Jellis,2016-11-19,5.9,3032,3,2,2,160.0,Moonee Valley,Western Metropolitan,6567,St,5,1,11,3,20.0
Ascot Vale,2,u,S,McDonald,2016-11-19,5.9,3032,2,1,1,65.0,Moonee Valley,Western Metropolitan,6567,St,5,1,11,46,13.0
Ascot Vale,2,h,S,Brad,2016-11-19,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,other,5,1,11,46,25.2
Ascot Vale,4,h,S,Nelson,2016-05-22,5.9,3032,4,2,0,158.0,Moonee Valley,Western Metropolitan,6567,Rd,6,1,5,116,15.8
Ascot Vale,2,u,VB,Nelson,2016-05-22,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,St,6,1,5,46,25.2
Ascot Vale,2,u,S,Brad,2016-05-22,5.9,3032,2,1,1,126.0,Moonee Valley,Western Metropolitan,6567,other,6,1,5,46,25.2
Ascot Vale,3,h,S,Brad,2016-04-23,5.9,3032,3,1,2,126.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,4,46,18.0
Ascot Vale,3,h,S,Nelson,2016-04-23,5.9,3032,3,2,1,157.0,Moonee Valley,Western Metropolitan,6567,St,5,1,4,116,19.625
Ascot Vale,3,h,S,Brad,2016-09-24,5.9,3032,3,1,1,104.0,Moonee Valley,Western Metropolitan,6567,St,5,1,9,106,14.857142857142858
Ascot Vale,4,h,PI,Nelson,2016-09-24,5.9,3032,4,2,1,147.0,Moonee Valley,Western Metropolitan,6567,St,5,1,9,96,14.7
Ascot Vale,3,u,PI,other,2016-09-24,5.9,3032,3,2,1,148.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,9,46,18.5
Ascot Vale,2,u,PI,Jellis,2017-02-25,5.9,3032,2,1,1,69.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,2,5,13.8
Ascot Vale,4,h,S,Jellis,2017-02-25,5.9,3032,4,1,1,155.0,Moonee Valley,Western Metropolitan,6567,St,5,1,2,97,17.22222222222222
Ascot Vale,3,h,S,Barry,2017-02-25,5.9,3032,3,2,2,168.0,Moonee Valley,Western Metropolitan,6567,St,5,1,2,117,21.0
Ascot Vale,3,h,S,Jellis,2016-07-26,5.9,3032,3,2,2,172.0,Moonee Valley,Western Metropolitan,6567,Dr,1,0,7,5,21.5
Ascot Vale,3,h,S,Nelson,2016-07-26,5.9,3032,3,2,1,177.0,Moonee Valley,Western Metropolitan,6567,Dr,1,0,7,6,22.125
Ascot Vale,3,h,SP,other,2016-07-26,5.9,3032,3,1,3,126.0,Moonee Valley,Western Metropolitan,6567,Rd,1,0,7,46,18.0
Ascot Vale,3,h,S,Brad,2016-07-26,5.9,3032,3,2,1,120.0,Moonee Valley,Western Metropolitan,6567,Ct,1,0,7,76,15.0
Ascot Vale,2,h,PI,Nelson,2016-06-27,5.9,3032,2,1,3,108.0,Moonee Valley,Western Metropolitan,6567,St,0,0,6,106,21.6
Ascot Vale,2,h,PI,Nelson,2016-06-27,5.9,3032,2,1,1,77.0,Moonee Valley,Western Metropolitan,6567,St,0,0,6,116,15.4
Ascot Vale,3,u,S,Hodges,2016-06-27,5.9,3032,3,1,3,126.0,Moonee Valley,Western Metropolitan,6567,other,0,0,6,44,18.0
Ascot Vale,3,t,S,Nelson,2016-11-27,5.9,3032,3,2,2,144.0,Moonee Valley,Western Metropolitan,6567,St,6,1,11,13,18.0
Ascot Vale,4,h,PI,Nelson,2016-11-27,5.9,3032,4,2,1,126.0,Moonee Valley,Western Metropolitan,6567,St,6,1,11,96,12.6
Ascot Vale,4,h,PI,Jellis,2016-11-27,5.9,3032,4,1,4,126.0,Moonee Valley,Western Metropolitan,6567,St,6,1,11,46,14.0
Ascot Vale,3,h,PI,Nelson,2016-11-27,5.9,3032,3,1,1,126.0,Moonee Valley,Western Metropolitan,6567,St,6,1,11,46,18.0
Ascot Vale,3,h,PI,Nelson,2016-11-27,5.9,3032,3,2,2,126.0,Moonee Valley,Western Metropolitan,6567,St,6,1,11,46,15.75
Ascot Vale,3,h,S,Barry,2016-05-28,5.9,3032,2,1,1,166.0,Moonee Valley,Western Metropolitan,6567,Rd,5,1,5,116,27.666666666666668
